Dataset,Target,Condition,Run,Model,RMSE,PICP80_%,n_windows
valve1_0,Accelerometer1RMS,CBM 100,0,TiRex,0.00028516044590070846,84.0,5
valve1_0,Accelerometer1RMS,CBM 100,1,Chronos-2,0.0002922176486190268,81.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 100,1,TimesFM-2.5,0.0002910395574807378,82.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,1,TiRex,0.000290529210083863,84.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,2,Chronos-2,0.00029066425789689204,80.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 100,2,TimesFM-2.5,0.0002986946936049522,81.0,5
valve1_0,Accelerometer1RMS,CBM 100,2,TiRex,0.0002921082419717173,85.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,3,Chronos-2,0.00029183596761871855,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 100,3,TimesFM-2.5,0.0002924053783710566,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,3,TiRex,0.000286571702119467,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,4,Chronos-2,0.0002991442421114485,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 100,4,TimesFM-2.5,0.00029839892098037043,82.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,4,TiRex,0.00028911715523731793,83.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,5,Chronos-2,0.0002918122808367242,82.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,5,TimesFM-2.5,0.0002978388327084881,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 100,5,TiRex,0.00029248653208921265,85.0,5
valve1_0,Accelerometer1RMS,CBM 100,6,Chronos-2,0.0002930396063340039,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 100,6,TimesFM-2.5,0.0002958933120955152,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 100,6,TiRex,0.00029117194262551904,84.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,7,Chronos-2,0.00030076738573694663,79.0,5
valve1_0,Accelerometer1RMS,CBM 100,7,TimesFM-2.5,0.0003000978924157159,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,7,TiRex,0.0002881585467881028,85.0,5
valve1_0,Accelerometer1RMS,CBM 100,8,Chronos-2,0.0002981146123826458,80.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 100,8,TimesFM-2.5,0.0002927812783447986,82.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 100,8,TiRex,0.00028731244759375987,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 100,9,Chronos-2,0.0003052726181440054,78.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 100,9,TimesFM-2.5,0.00030025633386852706,81.0,5
valve1_0,Accelerometer1RMS,CBM 100,9,TiRex,0.000286608231137697,85.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 200,0,Chronos-2,0.00030203975851399487,81.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 200,0,TimesFM-2.5,0.00029737265752377014,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,0,TiRex,0.0002902290283665962,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,1,Chronos-2,0.0002934988143748014,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,1,TimesFM-2.5,0.00029792688329520294,81.0,5
valve1_0,Accelerometer1RMS,CBM 200,1,TiRex,0.00028730453658845726,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,2,Chronos-2,0.00029428062643581295,81.0,5
valve1_0,Accelerometer1RMS,CBM 200,2,TimesFM-2.5,0.00029382494301355666,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,2,TiRex,0.0002889491741565244,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,3,Chronos-2,0.0003050240587761205,80.0,5
valve1_0,Accelerometer1RMS,CBM 200,3,TimesFM-2.5,0.00030831071531980253,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,3,TiRex,0.0002951135802487596,85.0,5
valve1_0,Accelerometer1RMS,CBM 200,4,Chronos-2,0.00029527037091654193,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,4,TimesFM-2.5,0.0002907897294594937,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,4,TiRex,0.00029017550268698545,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,5,Chronos-2,0.0002896052581841956,80.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 200,5,TimesFM-2.5,0.00029540772053889604,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,5,TiRex,0.00029125256053103883,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,6,Chronos-2,0.0003020781453987429,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,6,TimesFM-2.5,0.0002984276931552478,81.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 200,6,TiRex,0.00029163033403011913,85.0,5
valve1_0,Accelerometer1RMS,CBM 200,7,Chronos-2,0.00029331693312560446,80.0,5
valve1_0,Accelerometer1RMS,CBM 200,7,TimesFM-2.5,0.0002943950412699966,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,7,TiRex,0.00028776361157651747,84.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,8,Chronos-2,0.0002990246853900989,78.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,8,TimesFM-2.5,0.00029696291075023386,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 200,8,TiRex,0.00029481910501185727,83.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,9,Chronos-2,0.0002954713053934328,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,9,TimesFM-2.5,0.00029769019619756663,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 200,9,TiRex,0.0002985350543130834,84.0,5
valve1_0,Accelerometer1RMS,CBM 400,0,Chronos-2,0.0003157684979699896,79.0,5
valve1_0,Accelerometer1RMS,CBM 400,0,TimesFM-2.5,0.0003158561556061543,80.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,0,TiRex,0.00029773035290631085,83.0,5
valve1_0,Accelerometer1RMS,CBM 400,1,Chronos-2,0.00030065696071817136,79.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,1,TimesFM-2.5,0.0003082336123230926,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,1,TiRex,0.0002935922923649727,82.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 400,2,Chronos-2,0.0002933159499041254,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,2,TimesFM-2.5,0.0003067362822298513,81.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,2,TiRex,0.0002934735671508768,84.33333333333334,5
valve1_0,Accelerometer1RMS,CBM 400,3,Chronos-2,0.00030220522315395007,78.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,3,TimesFM-2.5,0.00031207020924890093,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,3,TiRex,0.0002945087715488221,83.0,5
valve1_0,Accelerometer1RMS,CBM 400,4,Chronos-2,0.0003052363049244241,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,4,TimesFM-2.5,0.00031195594267392995,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,4,TiRex,0.0002985448726467334,83.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 400,5,Chronos-2,0.00032131874349325976,79.0,5
valve1_0,Accelerometer1RMS,CBM 400,5,TimesFM-2.5,0.00031521218703849216,78.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,5,TiRex,0.0003017808975573153,83.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 400,6,Chronos-2,0.0003040064528258608,80.0,5
valve1_0,Accelerometer1RMS,CBM 400,6,TimesFM-2.5,0.0003126870080833798,77.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,6,TiRex,0.00030093478014246597,84.0,5
valve1_0,Accelerometer1RMS,CBM 400,7,Chronos-2,0.00030544070324600324,79.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,7,TimesFM-2.5,0.00030644824352885834,81.66666666666667,5
valve1_0,Accelerometer1RMS,CBM 400,7,TiRex,0.00029449985302041476,83.0,5
valve1_0,Accelerometer1RMS,CBM 400,8,Chronos-2,0.00030562359155881114,78.33333333333333,5
valve1_0,Accelerometer1RMS,CBM 400,8,TimesFM-2.5,0.00031487903257088024,80.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,8,TiRex,0.00029528166190096253,83.0,5
valve1_0,Accelerometer1RMS,CBM 400,9,Chronos-2,0.0003062093578409587,79.66666666666666,5
valve1_0,Accelerometer1RMS,CBM 400,9,TimesFM-2.5,0.0003110805737337497,79.0,5
valve1_0,Accelerometer1RMS,CBM 400,9,TiRex,0.00030087806433492283,83.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,0,Chronos-2,0.00029113354500810354,80.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,0,TimesFM-2.5,0.00028665086566993,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,0,TiRex,0.00028701305133395176,85.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,1,Chronos-2,0.0002922358523485931,80.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,1,TimesFM-2.5,0.00028633255629353916,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,1,TiRex,0.0002855681837021531,84.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,2,Chronos-2,0.0002907065735104233,80.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,2,TimesFM-2.5,0.0002862597847501419,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,2,TiRex,0.00028572005267400177,84.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,3,Chronos-2,0.0002914485010640077,80.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,3,TimesFM-2.5,0.0002866626258479719,81.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,3,TiRex,0.00028516596328476514,84.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,4,Chronos-2,0.00029028787286961336,81.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,4,TimesFM-2.5,0.0002859257003963759,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,4,TiRex,0.00028700992034390484,85.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,5,Chronos-2,0.0002888426998478933,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,5,TimesFM-2.5,0.0002853492578968383,81.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,5,TiRex,0.0002853636598940292,85.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,6,Chronos-2,0.00029149596117594587,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,6,TimesFM-2.5,0.00028606035824517233,81.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,6,TiRex,0.0002863525459135313,85.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,7,Chronos-2,0.0002901287306374355,80.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,7,TimesFM-2.5,0.0002858766046940914,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,7,TiRex,0.0002852174240857336,85.0,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,8,Chronos-2,0.00029015782405678915,80.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,8,TimesFM-2.5,0.0002857639152089744,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,8,TiRex,0.00028753660382150903,84.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,9,Chronos-2,0.0002906182535386652,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,9,TimesFM-2.5,0.0002861810256605911,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +2σ at 1%,9,TiRex,0.0002863220259975563,86.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,0,Chronos-2,0.000291348468305921,80.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,0,TimesFM-2.5,0.00028630702478068913,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,0,TiRex,0.000285562324008058,84.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,1,Chronos-2,0.0002908453386146489,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,1,TimesFM-2.5,0.0002849278371085915,82.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,1,TiRex,0.000284812490555202,86.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,2,Chronos-2,0.00029082907797623305,81.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,2,TimesFM-2.5,0.0002854099519466645,82.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,2,TiRex,0.0002854189613949684,85.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,3,Chronos-2,0.0002909927411508355,81.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,3,TimesFM-2.5,0.00028661361626203393,82.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,3,TiRex,0.0002855880176125137,86.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,4,Chronos-2,0.00029179379956542796,81.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,4,TimesFM-2.5,0.00028661772450098505,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,4,TiRex,0.0002855390878704619,86.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,5,Chronos-2,0.00028940947711089633,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,5,TimesFM-2.5,0.00028545556025916523,82.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,5,TiRex,0.000285835754670366,87.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,6,Chronos-2,0.0002885084618751991,80.66666666666666,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,6,TimesFM-2.5,0.00028128833130695435,83.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,6,TiRex,0.0002828009470412373,87.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,7,Chronos-2,0.000290586301272488,81.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,7,TimesFM-2.5,0.0002855309056377023,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,7,TiRex,0.00028466404255093544,85.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,8,Chronos-2,0.00029085756310131546,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,8,TimesFM-2.5,0.0002846579546635875,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,8,TiRex,0.0002856781950191657,86.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,9,Chronos-2,0.0002888705212453322,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,9,TimesFM-2.5,0.0002855533778030464,82.0,5
valve1_0,Accelerometer1RMS,PAI +3σ at 1%,9,TiRex,0.0002863966298553302,85.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,0,Chronos-2,0.0002925231800505884,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,0,TimesFM-2.5,0.0002886688970271832,83.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,0,TiRex,0.0002858664550278576,86.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,1,Chronos-2,0.0002901225186482459,82.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,1,TimesFM-2.5,0.000287655055116691,82.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,1,TiRex,0.0002858522038757128,85.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,2,Chronos-2,0.00029270759993611903,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,2,TimesFM-2.5,0.0002861628139929328,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,2,TiRex,0.00028653316256538016,85.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,3,Chronos-2,0.00029068613345514105,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,3,TimesFM-2.5,0.00028928878840880326,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,3,TiRex,0.00028704234737123106,86.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,4,Chronos-2,0.00029331015060526244,81.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,4,TimesFM-2.5,0.00028893858695377544,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,4,TiRex,0.00028748789549672376,85.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,5,Chronos-2,0.0002905837010307271,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,5,TimesFM-2.5,0.0002878330813221609,83.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,5,TiRex,0.00028725593727974436,85.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,6,Chronos-2,0.00028997543886584063,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,6,TimesFM-2.5,0.0002870762998512587,82.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,6,TiRex,0.000286278119364186,85.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,7,Chronos-2,0.00029290919322980374,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,7,TimesFM-2.5,0.0002885609750266765,82.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,7,TiRex,0.00028753124058743967,86.33333333333333,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,8,Chronos-2,0.0002915834331244954,82.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,8,TimesFM-2.5,0.000288215127184682,82.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,8,TiRex,0.0002879926426149007,86.0,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,9,Chronos-2,0.0002911950191443046,81.66666666666667,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,9,TimesFM-2.5,0.000286678372645794,82.33333333333334,5
valve1_0,Accelerometer1RMS,PAI +5σ at 1%,9,TiRex,0.00028569166096622134,85.66666666666667,5
valve1_0,Accelerometer2RMS,Clean,0,Chronos-2,0.0008273114738815515,72.33333333333334,5
valve1_0,Accelerometer2RMS,Clean,0,TimesFM-2.5,0.0008328634250854044,71.66666666666667,5
valve1_0,Accelerometer2RMS,Clean,0,TiRex,0.0008219395415343289,79.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 5%,0,Chronos-2,0.0008046538987255268,76.0,5
valve1_0,Accelerometer2RMS,RPM 5%,0,TimesFM-2.5,0.0008337233522470099,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,0,TiRex,0.0008237927453032253,79.0,5
valve1_0,Accelerometer2RMS,RPM 5%,1,Chronos-2,0.0008174565305430933,74.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,1,TimesFM-2.5,0.0008373705186915131,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,1,TiRex,0.0008399510605965065,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,2,Chronos-2,0.0008061391983836722,76.0,5
valve1_0,Accelerometer2RMS,RPM 5%,2,TimesFM-2.5,0.0008324858192874876,72.33333333333334,5
valve1_0,Accelerometer2RMS,RPM 5%,2,TiRex,0.0008279357467582744,78.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 5%,3,Chronos-2,0.0008131010372149897,75.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,3,TimesFM-2.5,0.000832537036382528,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,3,TiRex,0.0008220199804686567,79.0,5
valve1_0,Accelerometer2RMS,RPM 5%,4,Chronos-2,0.0008013249868795712,75.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,4,TimesFM-2.5,0.0008332970630301576,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,4,TiRex,0.0008137497046569642,79.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,5,Chronos-2,0.0008204456523621907,74.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,5,TimesFM-2.5,0.00083189595704364,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,5,TiRex,0.0008155352788027133,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,6,Chronos-2,0.0008157227946142973,76.0,5
valve1_0,Accelerometer2RMS,RPM 5%,6,TimesFM-2.5,0.0008337224170669759,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,6,TiRex,0.0008269074847729849,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,7,Chronos-2,0.0008126035249312052,76.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,7,TimesFM-2.5,0.0008324260583728173,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,7,TiRex,0.0008244352094169703,79.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 5%,8,Chronos-2,0.000818300430340665,75.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 5%,8,TimesFM-2.5,0.000833922138375151,72.0,5
valve1_0,Accelerometer2RMS,RPM 5%,8,TiRex,0.0008209994488722731,79.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 5%,9,Chronos-2,0.0008104938501336803,74.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,9,TimesFM-2.5,0.0008325132024117315,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 5%,9,TiRex,0.0008173951296906244,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,0,Chronos-2,0.0008064861230602957,75.0,5
valve1_0,Accelerometer2RMS,RPM 10%,0,TimesFM-2.5,0.0008272079655245394,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 10%,0,TiRex,0.0008145432569467041,81.0,5
valve1_0,Accelerometer2RMS,RPM 10%,1,Chronos-2,0.0008152272415949212,75.0,5
valve1_0,Accelerometer2RMS,RPM 10%,1,TimesFM-2.5,0.0008285139301311882,72.0,5
valve1_0,Accelerometer2RMS,RPM 10%,1,TiRex,0.000824721738850316,79.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,2,Chronos-2,0.0008123035134001841,77.0,5
valve1_0,Accelerometer2RMS,RPM 10%,2,TimesFM-2.5,0.000831986371095234,72.33333333333334,5
valve1_0,Accelerometer2RMS,RPM 10%,2,TiRex,0.0008345476446717863,79.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,3,Chronos-2,0.0008182498641645666,73.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 10%,3,TimesFM-2.5,0.0008377087640771325,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 10%,3,TiRex,0.0008309015442706646,80.0,5
valve1_0,Accelerometer2RMS,RPM 10%,4,Chronos-2,0.0008288039656400414,75.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,4,TimesFM-2.5,0.0008293266035104157,72.0,5
valve1_0,Accelerometer2RMS,RPM 10%,4,TiRex,0.0008191621912682604,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,5,Chronos-2,0.0008282587894584662,74.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,5,TimesFM-2.5,0.0008336068121517786,71.33333333333334,5
valve1_0,Accelerometer2RMS,RPM 10%,5,TiRex,0.0008231860097041882,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,6,Chronos-2,0.0008089388625944073,76.0,5
valve1_0,Accelerometer2RMS,RPM 10%,6,TimesFM-2.5,0.0008342587008026216,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 10%,6,TiRex,0.0008458452709218038,80.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 10%,7,Chronos-2,0.0008067358945372387,77.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,7,TimesFM-2.5,0.0008357446358438478,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 10%,7,TiRex,0.0008271383079176331,80.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,8,Chronos-2,0.0008086411947016758,76.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,8,TimesFM-2.5,0.0008295706747326368,72.33333333333334,5
valve1_0,Accelerometer2RMS,RPM 10%,8,TiRex,0.0008261378524192106,80.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 10%,9,Chronos-2,0.0008170574498749234,74.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 10%,9,TimesFM-2.5,0.0008267398420568811,72.33333333333334,5
valve1_0,Accelerometer2RMS,RPM 10%,9,TiRex,0.0008261231699825375,79.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,0,Chronos-2,0.0008304506278806795,77.0,5
valve1_0,Accelerometer2RMS,RPM 20%,0,TimesFM-2.5,0.0008391603016458808,71.0,5
valve1_0,Accelerometer2RMS,RPM 20%,0,TiRex,0.0008444928678512865,77.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,1,Chronos-2,0.000808461413705098,75.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,1,TimesFM-2.5,0.0008378450446238346,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,1,TiRex,0.0008503866636865988,78.0,5
valve1_0,Accelerometer2RMS,RPM 20%,2,Chronos-2,0.0008455316877094422,75.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,2,TimesFM-2.5,0.0008294701222158676,72.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,2,TiRex,0.0008352788756564528,78.0,5
valve1_0,Accelerometer2RMS,RPM 20%,3,Chronos-2,0.0008200228014562746,74.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,3,TimesFM-2.5,0.000834262083920416,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,3,TiRex,0.0008291093677269879,78.0,5
valve1_0,Accelerometer2RMS,RPM 20%,4,Chronos-2,0.0008199574628420537,76.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,4,TimesFM-2.5,0.0008399957541960525,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,4,TiRex,0.0008416016340443877,78.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,5,Chronos-2,0.0007880855658907874,77.66666666666666,5
valve1_0,Accelerometer2RMS,RPM 20%,5,TimesFM-2.5,0.0008293544110238801,71.66666666666667,5
valve1_0,Accelerometer2RMS,RPM 20%,5,TiRex,0.0008276706169632303,79.33333333333333,5
valve1_0,Accelerometer2RMS,RPM 20%,6,Chronos-2,0.0008217526257921502,75.0,5
valve1_0,Accelerometer2RMS,RPM 20%,6,TimesFM-2.5,0.0008283901004192557,72.33333333333334,5
